LSOA11CD,NOCAR_pr
E01001288,0.19505678
E01001289,0.216196674
E01001290,0.261853448
E01001291,0.174177832
E01001292,0.134660422
E01001293,0.186483104
E01001294,0.132523759
E01001295,0.127601314
E01001296,0.180958812
E01001297,0.192392503
E01001298,0.25
E01001299,0.146208402
E01001300,0.196682464
E01001301,0.36112935
E01001302,0.268352869
E01001303,0.24100061
E01001304,0.287645974
E01001305,0.14044289
E01001306,0.219041693
E01001307,0.177850518
E01001308,0.157198825
E01001309,0.105464481
E01001310,0.205701509
E01001311,0.201820941
E01001312,0.176726482
E01001313,0.15696649
E01001314,0.148895899
E01001315,0.177275838
E01001316,0.351231838
E01001317,0.234156821
E01001318,0.301675978
E01001319,0.163551402
E01001320,0.312015504
E01001321,0.236021771
E01001322,0.208037825
E01001323,0.286458333
E01001324,0.280986372
E01001325,0.186006826
E01001326,0.315299593
E01001327,0.227953411
E01001328,0.33583815
E01001329,0.200224341
E01001330,0.319774718
E01001331,0.33213859
E01001332,0.296074518
E01001333,0.366555925
E01001334,0.297597043
E01001335,0.108887581
E01001336,0.178117048
E01001337,0.228386167
E01001338,0.260823654
E01001339,0.248234655
E01001340,0.303362573
E01001341,0.165303738
E01001342,0.209962507
E01001343,0.142287234
E01001344,0.244794077
E01001345,0.214285714
E01001346,0.146432375
E01001347,0.162972621
E01001348,0.215134459
E01001349,0.249287749
E01001350,0.273095078
E01001351,0.432939914
E01001352,0.256187291
E01001353,0.448918269
E01001354,0.298165138
E01001355,0.428485577
E01001356,0.545962417
E01001357,0.439088519
E01001358,0.482521848
E01001359,0.314856883
E01001360,0.293811752
E01001361,0.402752843
E01001362,0.325421941
E01001363,0.356676558
E01001364,0.281026253
E01001365,0.279398359
E01001366,0.31661442
E01001367,0.489795918
E01001368,0.228670923
E01001369,0.357529794
E01001370,0.276262626
E01001371,0.302739068
E01001372,0.332387975
E01001373,0.337558372
E01001374,0.284760845
E01001375,0.169369369
E01001376,0.37048765
E01001377,0.204081633
E01001379,0.180464562
E01001380,0.263217737
E01001381,0.419041844
E01001382,0.157726692
E01001383,0.250565611
E01001384,0.250455927
E01001385,0.253864447
E01001386,0.210819855
E01001387,0.330387492
E01001388,0.405487805
E01001389,0.352941176
E01001390,0.324200913
E01001391,0.427730543
E01001392,0.228618421
E01001393,0.371685606
E01001394,0.346642468
E01001395,0.314465409
E01001396,0.257607926
E01001397,0.286902287
E01001398,0.073830409
E01001399,0.084203201
E01001400,0.106020942
E01001401,0.132275132
E01001402,0.117191819
E01001403,0.142946317
E01001404,0.172437203
E01001405,0.216331505
E01001406,0.253441802
E01001407,0.151198525
E01001408,0.191980559
E01001409,0.27698033
E01001410,0.343731254
E01001411,0.201630435
E01001412,0.130316249
E01001413,0.071473751
E01001414,0.342930262
E01001415,0.229072031
E01001416,0.064050779
E01001417,0.033472803
E01001418,0.198291641
E01001419,0.214138287
E01001420,0.202189311
E01001421,0.298444976
E01001422,0.012797075
E01001423,0.322222222
E01001424,0.473553719
E01001425,0.515868747
E01001426,0.372872048
E01001427,0.431521739
E01001428,0.354203936
E01001429,0.592314119
E01001430,0.541401274
E01001431,0.439638476
E01001432,0.409138655
E01001433,0.273874863
E01001434,0.199106573
E01001435,0.157432432
E01001436,0.200212427
E01001437,0.353982301
E01001438,0.249396135
E01001439,0.390549662
E01001440,0.248628885
E01001441,0.320767196
E01001442,0.409391933
E01001444,0.169451074
E01001445,0.284524331
E01001446,0.254265272
E01001447,0.315082645
E01001448,0.318405243
E01001449,0.265443425
E01001450,0.321715818
E01001451,0.126465145
E01001452,0.060471976
E01001453,0.097793679
E01001454,0.095679012
E01001455,0.088531187
E01001456,0.055714286
E01001457,0.187817259
E01001458,0.458236659
E01001459,0.231044776
E01001460,0.458259325
E01001461,0.465416178
E01001462,0.367438387
E01001463,0.18245391
E01001464,0.306015038
E01001465,0.223255814
E01001466,0.347632312
E01001467,0.279615795
E01001468,0.136099585
E01001469,0.164417178
E01001470,0.10387985
E01001471,0.188304094
E01001472,0.197384067
E01001473,0.119947849
E01001474,0.134125637
E01001475,0.062793427
E01001476,0.276710684
E01001477,0.267567568
E01001478,0.165904637
E01001479,0.351158645
E01001480,0.232189974
E01001481,0.242592593
E01001482,0.340884574
E01001483,0.445217391
E01001484,0.203377386
E01001485,0.445730028
E01001486,0.452991453
E01001487,0.418163161
E01001488,0.364312268
E01001489,0.329450915
E01001491,0.41459706
E01001492,0.361139896
E01001493,0.298245614
E01001494,0.102970297
E01001495,0.23148688
E01001496,0.131687243
E01001497,0.166666667
E01001498,0.309953584
E01001499,0.176969697
E01001500,0.227572559
E01001501,0.354625551
E01001502,0.298255814
E01001503,0.260303688
E01001504,0.250649351
E01001505,0.26925304
E01001506,0.377981651
E01001507,0.40855615
E01001508,0.352664577
E01001509,0.362485616
E01001510,0.480614973
E01001511,0.204350315
E01001512,0.289190719
E01001513,0.281920904
E01001514,0.240226629
E01001515,0.36377709
E01001516,0.237260274
E01001517,0.404761905
E01001518,0.22467459
E01001519,0.369791667
E01001520,0.208333333
E01001521,0.157175399
E01001522,0.180081065
E01001523,0.143760782
E01001524,0.151116951
E01001525,0.198053807
E01001526,0.114885732
E01001527,0.209213052
E01001528,0.419377163
E01001529,0.437583893
E01001530,0.268992248
E01001531,0.082763338
E01001532,0.103741497
E01001533,0.053489889
E01001534,0.189205955
E01001535,0.081646424
E01001536,0.225426722
E01001537,0.172434018
E01001538,0.064457831
E01001539,0.120387175
E01001540,0.191718661
E01001541,0.149632599
E01001542,0.253358925
E01001543,0.115430622
E01001544,0.108022742
E01001545,0.293318848
E01001546,0.189568144
E01001547,0.232081911
E01001548,0.266080264
E01001549,0.414683544
E01001550,0.222757375
E01001551,0.258865248
E01001552,0.212258797
E01001553,0.329993738
E01001554,0.520379676
E01001555,0.392596747
E01001556,0.16529449
E01001557,0.30075662
E01001558,0.434593924
E01001559,0.391502276
E01001560,0.2808005
E01001562,0.440749698
E01001563,0.228391167
E01001564,0.131773399
E01001565,0.218215159
E01001566,0.150187735
E01001567,0.067593178
E01001568,0.039240506
E01001569,0.222415796
E01001570,0.218131868
E01001571,0.287370348
E01001572,0.305669199
E01001573,0.266445183
E01001574,0.4902746
E01001575,0.397188049
E01001576,0.433529412
E01001577,0.404415724
E01001578,0.413339596
E01001579,0.340826245
E01001580,0.252131547
E01001581,0.352238806
E01001582,0.258668516
E01001583,0.241422333
E01001584,0.215699659
E01001585,0.222295082
E01001586,0.353727145
E01001587,0.294708995
E01001588,0.382662539
E01001589,0.399874844
E01001590,0.343275183
E01001591,0.495083579
E01001592,0.291036088
E01001593,0.245248314
E01001594,0.457408363
E01001595,0.356773526
E01001596,0.064184852
E01001597,0.152948801
E01001598,0.089477001
E01001599,0.13521458
E01001600,0.19460501
E01001601,0.119096509
E01001602,0.224239188
E01001603,0.354682779
E01001604,0.163888889
E01001605,0.056186869
E01001606,0.115455101
E01001607,0.182496608
E01001608,0.134070491
E01001609,0.284644195
E01001610,0.173756741
E01001611,0.257986739
E01001613,0.287515763
E01001614,0.073811214
E01001615,0.317732367
E01001617,0.216010165
E01001618,0.206359102
E01001619,0.225531915
E01001620,0.25204274
E01001621,0.276324614
E01001623,0.247641509
E01001624,0.220502901
E01001625,0.296766011
E01001629,0.539522059
E01001631,0.500965251
E01001632,0.511790393
E01001633,0.487865588
E01001634,0.541842264
E01001635,0.364840458
E01001636,0.367015099
E01001637,0.393423371
E01001638,0.546990496
E01001640,0.58416311
E01001641,0.401082381
E01001642,0.251696833
E01001644,0.457052441
E01001645,0.242781379
E01001646,0.391442716
E01001647,0.211267606
E01001648,0.190177042
E01001649,0.24671916
E01001650,0.285631852
E01001651,0.440490082
E01001652,0.246405229
E01001653,0.338073691
E01001654,0.24385511
E01001655,0.388395904
E01001656,0.281446541
E01001657,0.260641781
E01001658,0.285345384
E01001659,0.148555708
E01001660,0.275625
E01001661,0.269508197
E01001662,0.376865672
E01001664,0.402139037
E01001665,0.3424584
E01001666,0.460857726
E01001667,0.537084399
E01001668,0.425297488
E01001669,0.298826041
E01001671,0.331432193
E01001672,0.487066862
E01001673,0.498942918
E01001674,0.361378611
E01001675,0.444949495
E01001676,0.431602457
E01001677,0.405030801
E01001678,0.192561488
E01001679,0.172362556
E01001680,0.152035623
E01001681,0.232026144
E01001682,0.191409194
E01001683,0.318965517
E01001684,0.222826087
E01001685,0.230617608
E01001686,0.385875706
E01001687,0.352404643
E01001688,0.3388
E01001690,0.412739513
E01001692,0.471603163
E01001693,0.497432606
E01001694,0.319667261
E01001695,0.541820418
E01001696,0.556296296
E01001697,0.506208214
E01001698,0.506200676
E01001699,0.485675307
E01001700,0.494275759
E01001701,0.403947368
E01001702,0.493436754
E01001703,0.535677353
E01001704,0.305933251
E01001705,0.506773708
E01001706,0.397426192
E01001708,0.292789969
E01001709,0.495726496
E01001710,0.560802834
E01001711,0.457183298
E01001712,0.53381295
E01001713,0.536094675
E01001714,0.607629428
E01001715,0.629179331
E01001716,0.64047619
E01001717,0.379705401
E01001718,0.577504197
E01001719,0.612676056
E01001720,0.55
E01001722,0.59566075
E01001723,0.49537037
E01001724,0.608832808
E01001725,0.478784704
E01001726,0.557111275
E01001727,0.447933019
E01001728,0.561290323
E01001729,0.641761504
E01001730,0.652264446
E01001731,0.66507177
E01001732,0.61574344
E01001733,0.50137741
E01001734,0.662072767
E01001735,0.529411765
E01001736,0.477657005
E01001737,0.450489663
E01001738,0.506552707
E01001739,0.489455615
E01001740,0.632183908
E01001741,0.404026846
E01001742,0.53480663
E01001744,0.517296434
E01001745,0.649177412
E01001746,0.565217391
E01001747,0.626579317
E01001748,0.664188894
E01001749,0.545719278
E01001750,0.562023939
E01001751,0.408532644
E01001752,0.634156914
E01001753,0.626151013
E01001754,0.625472888
E01001755,0.595210946
E01001756,0.545243619
E01001757,0.612114153
E01001758,0.656923814
E01001759,0.606984479
E01001760,0.667616876
E01001761,0.614390107
E01001762,0.62776204
E01001763,0.596224117
E01001764,0.502962085
E01001765,0.541059988
E01001767,0.524795982
E01001768,0.44420011
E01001769,0.519924099
E01001770,0.629907621
E01001772,0.569789675
E01001773,0.616959064
E01001774,0.644572526
E01001775,0.626126126
E01001776,0.624739402
E01001777,0.725614928
E01001779,0.646622735
E01001780,0.709589041
E01001781,0.690461908
E01001782,0.572173913
E01001783,0.684765419
E01001784,0.676297485
E01001785,0.488559892
E01001786,0.572054795
E01001787,0.522341095
E01001788,0.573324905
E01001789,0.486486486
E01001790,0.584512286
E01001791,0.438848921
E01001792,0.441498559
E01001793,0.477151335
E01001794,0.400222965
E01001795,0.507513661
E01001796,0.555555556
E01001798,0.556302521
E01001799,0.5
E01001800,0.646616541
E01001801,0.522304833
E01001802,0.535483871
E01001803,0.442834138
E01001804,0.486111111
E01001805,0.535655058
E01001806,0.508408797
E01001807,0.518847007
E01001808,0.501632209
E01001809,0.504316912
E01001811,0.598393574
E01001812,0.567010309
E01001813,0.660757454
E01001814,0.497587455
E01001815,0.497745209
E01001816,0.465230769
E01001819,0.431832594
E01001820,0.552289815
E01001821,0.619178082
E01001822,0.620224719
E01001823,0.402266289
E01001824,0.556361239
E01001825,0.429286608
E01001826,0.589699074
E01001827,0.506263048
E01001828,0.530870199
E01001829,0.383500557
E01001830,0.657563025
E01001831,0.558735838
E01001832,0.461729932
E01001833,0.591463415
E01001834,0.594949004
E01001835,0.473178543
E01001836,0.521972133
E01001837,0.438430311
E01001838,0.639747995
E01001839,0.68981922
E01001840,0.564439141
E01001841,0.460666194
E01001842,0.567652612
E01001843,0.40192926
E01001844,0.447563559
E01001845,0.6
E01001846,0.476973684
E01001847,0.54954955
E01001848,0.481619938
E01001849,0.526766595
E01001850,0.60441989
E01001851,0.333745365
E01001852,0.559151786
E01001853,0.41617743
E01001854,0.617715618
E01001855,0.516928658
E01001856,0.484026522
E01001857,0.689069925
E01001858,0.486587648
E01001859,0.485242031
E01001860,0.55460263
E01001861,0.524899058
E01001862,0.534316506
E01001863,0.408042189
E01001864,0.486058302
E01001865,0.358616505
E01001866,0.469206349
E01001867,0.594552529
E01001868,0.628635347
E01001869,0.304381245
E01001870,0.646385855
E01001871,0.538654934
E01001872,0.590536278
E01001873,0.53862069
E01001874,0.624269006
E01001875,0.514563107
E01001876,0.597997893
E01001877,0.556053812
E01001878,0.517465956
E01001879,0.492192804
E01001880,0.544600939
E01001881,0.484256927
E01001882,0.47716895
E01001883,0.566689235
E01001884,0.606077048
E01001885,0.646702047
E01001886,0.503816794
E01001887,0.510862409
E01001888,0.381040892
E01001889,0.449640288
E01001890,0.63376332
E01001891,0.531883342
E01001892,0.537335286
E01001893,0.605305466
E01001894,0.589228296
E01001895,0.401386263
E01001896,0.526280772
E01001897,0.331964408
E01001898,0.523166023
E01001899,0.642753623
E01001900,0.619552415
E01001901,0.317088217
E01001902,0.484991171
E01001903,0.469981807
E01001904,0.373660996
E01001905,0.357814336
E01001906,0.396108409
E01001907,0.298380879
E01001908,0.664
E01001909,0.508820287
E01001910,0.654920213
E01001911,0.608177172
E01001912,0.533166458
E01001913,0.492556634
E01001914,0.691133294
E01001915,0.248987854
E01001916,0.251798561
E01001917,0.37619699
E01001918,0.312705727
E01001919,0.225766871
E01001920,0.611663353
E01001921,0.392646093
E01001922,0.25046729
E01001923,0.346855984
E01001924,0.287593985
E01001925,0.224815725
E01001926,0.261675824
E01001927,0.221556886
E01001928,0.405373832
E01001929,0.331746032
E01001930,0.435136707
E01001931,0.489986649
E01001932,0.493176179
E01001933,0.367824773
E01001934,0.427250308
E01001935,0.384652744
E01001937,0.286341196
E01001938,0.457692308
E01001939,0.466105888
E01001940,0.61572327
E01001941,0.636744464
E01001942,0.525187567
E01001943,0.633437175
E01001944,0.638247484
E01001945,0.478285714
E01001946,0.533986528
E01001947,0.613950276
E01001948,0.425981873
E01001949,0.34841629
E01001950,0.29887218
E01001951,0.403977626
E01001952,0.532347505
E01001953,0.58623242
E01001954,0.493114754
E01001955,0.540121749
E01001956,0.432807571
E01001957,0.618193069
E01001958,0.59904249
E01001959,0.399536769
E01001960,0.502933333
E01001961,0.64258312
E01001962,0.19738339
E01001963,0.156043956
E01001964,0.29534005
E01001965,0.175783651
E01001966,0.139442231
E01001967,0.162414437
E01001968,0.280261723
E01001969,0.490995763
E01001970,0.44979716
E01001971,0.566433566
E01001972,0.410885167
E01001973,0.32413179
E01001974,0.46633303
E01001975,0.45380117
E01001976,0.507434944
E01001977,0.559010152
E01001978,0.594522019
E01001979,0.578875171
E01001980,0.416540595
E01001981,0.521615472
E01001982,0.536018151
E01001983,0.413438257
E01001984,0.395597484
E01001985,0.24835033
E01001986,0.300917431
E01001987,0.242723778
E01001988,0.356980704
E01001989,0.268985507
E01001990,0.423022929
E01001991,0.328775637
E01001992,0.174015285
E01001993,0.136417556
E01001994,0.243957279
E01001995,0.236733002
E01001996,0.259076923
E01001997,0.342038217
E01001998,0.51068999
E01001999,0.563718141
E01002000,0.510047281
E01002001,0.518362432
E01002002,0.594957983
E01002003,0.667592593
E01002004,0.469962786
E01002005,0.451364176
E01002006,0.430087391
E01002007,0.362768496
E01002008,0.185788787
E01002009,0.303126994
E01002010,0.26127239
E01002011,0.364959255
E01002013,0.237687366
E01002014,0.450029223
E01002015,0.438513514
E01002016,0.418580909
E01002017,0.403719256
E01002018,0.328169014
E01002019,0.143621085
E01002020,0.356138107
E01002021,0.172413793
E01002022,0.402405686
E01002023,0.195386703
E01002024,0.245454545
E01002025,0.181712289
E01002026,0.60407659
E01002027,0.507482108
E01002028,0.46745897
E01002029,0.632075472
E01002030,0.486585366
E01002031,0.594976452
E01002032,0.580805295
E01002033,0.543501048
E01002034,0.632400431
E01002036,0.51421508
E01002037,0.553819444
E01002038,0.610405324
E01002039,0.534782609
E01002040,0.484092022
E01002041,0.502930208
E01002042,0.494350282
E01002043,0.537927615
E01002044,0.671893148
E01002045,0.472487494
E01002046,0.542704626
E01002047,0.577225924
E01002048,0.517708333
E01002049,0.504518873
E01002050,0.331926121
E01002051,0.587008343
E01002052,0.321287129
E01002053,0.512953368
E01002054,0.581408776
E01002055,0.422798552
E01002056,0.567718941
E01002057,0.492093612
E01002058,0.561538462
E01002059,0.368043088
E01002060,0.345650938
E01002061,0.425607587
E01002062,0.432764141
E01002063,0.492753623
E01002064,0.556142668
E01002065,0.61971831
E01002066,0.61692892
E01002067,0.521251476
E01002068,0.596048299
E01002069,0.623644812
E01002070,0.505413386
E01002071,0.59380805
E01002072,0.598927294
E01002073,0.568671964
E01002074,0.578370653
E01002075,0.522816901
E01002076,0.54184322
E01002077,0.583934584
E01002078,0.512762078
E01002079,0.453374233
E01002080,0.495291902
E01002081,0.595816846
E01002082,0.463527851
E01002083,0.443055556
E01002084,0.4427953
E01002085,0.552583026
E01002086,0.430459408
E01002087,0.525220681
E01002088,0.421478683
E01002089,0.608552632
E01002090,0.281698938
E01002091,0.390122087
E01002092,0.530347672
E01002093,0.4
E01002094,0.3996139
E01002095,0.479318735
E01002096,0.424316109
E01002097,0.486709982
E01002098,0.432171979
E01002099,0.560721063
E01002100,0.431639602
E01002101,0.38256785
E01002102,0.485348961
E01002103,0.453663793
E01002104,0.392732355
E01002105,0.6291423
E01002106,0.071608674
E01002107,0.065952649
E01002108,0.05057724
